Chromophore,Absorption
CCC1(CC)c2cc(/C=C/c3cc(C#N)c(/C=C/c4ccc5c(c4)C(CC)(CC)c4cc(N6c7ccccc7Sc7ccccc76)ccc4-5)cc3C#N)ccc2-c2ccc(N3c4ccccc4Sc4ccccc43)cc21,419
CCCCCCCCCCCCOc1cc(/C=C/c2ccc3c(c2)C(CC)(CC)c2cc(N4c5ccccc5Sc5ccccc54)ccc2-3)c(OCCCCCCCCCCCC)cc1/C=C/c1ccc2c(c1)C(CC)(CC)c1cc(N3c4ccccc4Sc4ccccc43)ccc1-2,420
Cc1ccc(Nc2ccc(Nc3ccc(C)cc3)c3c2C(=O)c2ccccc2C3=O)cc1,639
CCCCNc1ccc(NCCCC)c2c1C(=O)c1ccccc1C2=O,646
CCNc1ccc(NCC)c2c1C(=O)c1ccccc1C2=O,643
N#Cc1ccccc1N,314
N#Cc1ccc(N)cc1C#N,316
N#Cc1cc(N)cc(C#N)c1,325
N#Cc1cccc(N)c1C#N,334
N#Cc1ccc(N)c(C#N)c1,325
N#Cc1ccc(C#N)c(N)c1,335
N#Cc1cccc(C#N)c1N,332
CN(C)/C=N\c1ccc2c3c(cccc13)C(=O)c1ccccc1-2,437
CCN(CC)/C(C)=N\c1ccc2c3c(cccc13)C(=O)c1ccccc1-2,444
O=C1c2ccccc2-c2ccc(N3CCOCC3)c3cccc1c23,419
CCN1c2ccc(/C=N/Nc3ccccn3)cc2Sc2cc(-c3ccccc3)ccc21,382
CCN1c2ccc(/C=N/Nc3ccccn3)cc2Sc2cc(-c3ccc(C#N)cc3)ccc21,386
CCN1c2ccc(/C=N/Nc3ccccn3)cc2Sc2cc(-c3cccc4ccccc34)ccc21,378
CCN1c2ccc(/C=N/Nc3ccccn3)cc2Sc2cc(-c3ccc(OC)cc3)ccc21,380
CCN1c2ccc(/C=N/Nc3ccccn3)cc2Sc2cc(/C=N/Nc3ccccn3)ccc21,392
OCC1O[C@@H](Cc2cc(O)cc(/C=C/c3ccc(O)c(O)c3)c2)[C@H](O)[C@@H](O)[C@@H]1O,311
COc1ccc2nc(N)sc2c1,305
Nc1nc2ccc([N+](=O)[O-])cc2s1,355
Nc1nc2ccc(Br)cc2s1,269
CCOC(=O)c1ccc2nc(N)sc2c1,293
COc1ccc2nc(/N=N/c3ccc(N(C)C)cc3)sc2c1,506
CCN(CC)c1ccc(/N=N/c2nc3ccc(OC)cc3s2)cc1,515
CCN(CC)c1ccc(/N=N/c2nc3ccc([N+](=O)[O-])cc3s2)cc1,546
CCN(CC)c1ccc(/N=N/c2nc3ccc(Br)cc3s2)cc1,520
CCOC(=O)c1ccc2nc(/N=N/c3ccc(N(CC)CC)cc3)sc2c1,527
CN(C)c1ccc(/C=C/c2cc(/C=C/c3ccc(N(C)C)cc3)nc(N)n2)cc1,414
CCN(CC)c1ccc(/C=C/c2cc(/C=C/c3ccc(N(CC)CC)cc3)nc(N)n2)cc1,418
Nc1nc(/C=C/c2ccc(N(c3ccccc3)c3ccccc3)cc2)cc(/C=C/c2ccc(N(c3ccccc3)c3ccccc3)cc2)n1,417
CCN(CC)c1ccc(/C=N/Nc2ccc(C#N)cc2)c(O)c1,384
N#Cc1ccc(N/N=C/c2cc([N+](=O)[O-])ccc2O)cc1,336
N#Cc1ccc(N/N=C/c2cc(Cl)ccc2O)cc1,354
N#Cc1ccc(N/N=C/c2ccc3ccccc3c2O)cc1,384
C/C(=N\Nc1ccc(C#N)cc1)c1ccccn1,347
C/C(=N\Nc1ccc(C#N)cc1)c1cccc(/C(C)=N/Nc2ccc(C#N)cc2)c1,359
COc1c(/C=N/Nc2ccc(C#N)cc2)ccc2ccccc12,387
COc1cnc(-c2cc[n+](C3=C(F)C(F)(F)C(F)(F)[C-]3F)cc2)s1,430
CCOC(=O)CN(CC(=O)OCC)c1ccc(-c2cc(-c3ccccn3)nc(-c3ccccn3)c2)cc1,328
CCOC(=O)CN(CC(=O)OCC)c1ccc(-c2cc(-c3cccnc3)nc(-c3cccnc3)c2)cc1,328
CCOC(=O)CN(CC(=O)OCC)c1ccc(-c2cc(-c3ccncc3)nc(-c3ccncc3)c2)cc1,332
CCN(CC)c1ccc(C(=C(c2ccccc2)c2ccc(B(c3c(C)cc(C)cc3C)c3c(C)cc(C)cc3C)cc2)c2ccc(N(CC)CC)cc2)cc1,428
CCN(CC)c1ccc(C(=C(c2ccc(B(c3c(C)cc(C)cc3C)c3c(C)cc(C)cc3C)cc2)c2ccc(B(c3c(C)cc(C)cc3C)c3c(C)cc(C)cc3C)cc2)c2ccc(N(CC)CC)cc2)cc1,431
CCCCCCCCCCCCOc1cc2c3cc(OCCCCCCCCCCCC)c(OCCCCCCCCCCCC)cc3c3c(cc(OCCCCCCCCCCCC)c4nc5cc(C#Cc6ccc(CCCCCCCCCC)cc6)c(C#Cc6ccc(CCCCCCCCCC)cc6)cc5nc43)c2cc1OCCCCCCCCCCCC,482
CCCCCCCCCCCCOc1cc2c3cc(OCCCCCCCCCCCC)c(OCCCCCCCCCCCC)cc3c3c(cc(OCCCCCCCCCCCC)c4nc5cc(C#Cc6ccc(OCCCC)cc6)c(C#Cc6ccc(OCCCC)cc6)cc5nc43)c2cc1OCCCCCCCCCCCC,485
CCCCCCCCCCCCOc1cc2c3cc(OCCCCCCCCCCCC)c(OCCCCCCCCCCCC)cc3c3c(cc(OCCCCCCCCCCCC)c4nc5cc(C#Cc6ccc(OCCCCCCCC)cc6)c(C#Cc6ccc(OCCCCCCCC)cc6)cc5nc43)c2cc1OCCCCCCCCCCCC,486
CCCCCCCCCCCCCCOc1ccc(C#Cc2cc3nc4c(OCCCCCCCCCCCC)cc5c6cc(OCCCCCCCCCCCC)c(OCCCCCCCCCCCC)cc6c6cc(OCCCCCCCCCCCC)c(OCCCCCCCCCCCC)cc6c5c4nc3cc2C#Cc2ccc(OCCCCCCCCCCCCCC)cc2)cc1,486
CCCCCCCCCCCCCCCCCCOc1ccc(C#Cc2cc3nc4c(OCCCCCCCCCCCC)cc5c6cc(OCCCCCCCCCCCC)c(OCCCCCCCCCCCC)cc6c6cc(OCCCCCCCCCCCC)c(OCCCCCCCCCCCC)cc6c5c4nc3cc2C#Cc2ccc(OCCCCCCCCCCCCCCCCCC)cc2)cc1,487
CCCCCCCCCCCCOc1cc2c3cc(OCCCCCCCCCCCC)c(OCCCCCCCCCCCC)cc3c3c(cc(OCCCCCCCCCCCC)c4nc5cc(C#Cc6ccc(OCCC(C)CCCC(C)C)cc6)c(C#Cc6ccc(OCCC(C)CCCC(C)C)cc6)cc5nc43)c2cc1OCCCCCCCCCCCC,485
F[B-]1(F)OC(c2ccccc2)=Cc2cccc[n+]21,397
Cc1cccc(C)c1N1C(c2ccccc2)=Cc2cccc[n+]2[B-]1(F)F,397
Cc1cccc(C)c1N1C(c2ccccc2)=Cc2ccc3ccccc3[n+]2[B-]1(F)F,447
CC(C)c1cccc(C(C)C)c1N1C(c2ccccc2)=Cc2ccc3ccccc3[n+]2[B-]1(F)F,447
c1ccc(-c2nc(-c3ccc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)cn3)oc2-c2ccccc2)cc1,353
c1ccc(-c2nc(-c3ccc(-c4ccc(-n5c6ccccc6c6ccccc65)cc4)cn3)oc2-c2ccccc2)cc1,336
O=C1c2cc(-n3c4ccccc4c4ccccc43)c(-n3c4ccccc4c4ccccc43)cc2C(=O)N1c1ccccc1,388
F[B-]1(F)n2c(c3cccc4cccc2c43)=Nc2cccc[n+]21,438
Cc1cccc2[n+]1[B-](F)(F)n1c(c3cccc4cccc1c43)=N2,441
F[B-]1(F)n2c(c3cccc4cccc2c43)=Nc2cccc(Cl)[n+]21,447
F[B-]1(F)n2c(c3cccc4cccc2c43)=Nc2ccc3ccccc3[n+]21,455
Cc1csc2[n+]1[B-](F)(F)n1c(c3cccc4cccc1c43)=N2,445
F[B-]1(F)n2c(c3cccc4cccc2c43)=Nc2sc3ccccc3[n+]21,448
CC(C)(C)c1ccc2c(c1)sc1[n+]2[B-](F)(F)n2c(c3cccc4cccc2c43)=N1,451
CC(C)(C)c1ccc2c(c1)sc1[n+]2[B-](F)(F)n2c(c3cccc4c(Br)ccc2c43)=N1,463
N#CC1=c2c3cccc4cccc(c43)n2[B-](F)(F)[n+]2ccccc21,511
N#CC1=c2c3cccc4c(Br)ccc(c43)n2[B-](F)(F)[n+]2ccccc21,524
CC(C)(C)c1ccc2c(c1)sc1[n+]2[B-](F)(F)n2c(c3cccc4cccc2c43)=C1C#N,538
CC(C)(C)c1ccc2c(c1)sc1[n+]2[B-](F)(F)n2c(c3cccc4c(Br)ccc2c43)=C1C#N,538
CCCCCCCCCCCCNc1cccc2[n+]1[B-](F)(F)n1c(c3cccc4cccc1c43)=N2,467
OCCSc1cccc2[n+]1[B-](F)(F)n1c(c3cccc4cccc1c43)=N2,453
C[Si]1(C)O[Si](C)(C)c2cc3cc4c(cc3cc21)C(=O)c1cc2cc3c(cc2cc1C4=O)[Si](C)(C)O[Si]3(C)C,417
C[Si]1(C)O[Si](C)(C)c2cc3cc4cc5c(cc4cc3cc21)C(=O)c1cc2cc3cc4c(cc3cc2cc1C5=O)[Si](C)(C)O[Si]4(C)C,470
C[Si](C)(C)c1ccc(-c2nc3ccccc3n2-c2ccccc2)cc1,301
C[Si](C)(c1ccc(-c2nc3ccccc3n2-c2ccccc2)cc1)c1ccc(-c2nc3ccccc3n2-c2ccccc2)cc1,302
C[Si](c1ccc(-c2nc3ccccc3n2-c2ccccc2)cc1)(c1ccc(-c2nc3ccccc3n2-c2ccccc2)cc1)c1ccc(-c2nc3ccccc3n2-c2ccccc2)cc1,307
c1ccc(-n2c(-c3ccc([Si](c4ccc(-c5nc6ccccc6n5-c5ccccc5)cc4)(c4ccc(-c5nc6ccccc6n5-c5ccccc5)cc4)c4ccc(-c5nc6ccccc6n5-c5ccccc5)cc4)cc3)nc3ccccc32)cc1,306
COC(=O)c1nc(-c2ccccc2)oc1C,267
COC(=O)c1nc(-c2ccc(OC)cc2)oc1C,275
COC(=O)c1nc(-c2cccc3ccccc23)oc1C,318
COC(=O)c1nc(-c2ccco2)oc1C,276
Cc1oc(-c2ccccc2)nc1C(=O)O,269
CCN(CC)c1ccc2cc(-c3cc(SC)c(C#N)c(=O)o3)c(=O)oc2c1,509
CSc1cc(-c2cc3cc4c5c(c3oc2=O)CCCN5CCC4)oc(=O)c1C#N,527
C=CCNc1ccc2ccc3oc4cc(=[N+](C)C)ccc-4nc3c2c1,582
C=CCNc1ccc2ccc3oc4cc(=[N+]5CCCC5)ccc-4nc3c2c1,588
C=CCNc1ccc2c(ccc3oc4cc(=[N+](C)C)ccc-4nc32)c1,610
C=CCNc1ccc2ccc3oc4cc(=O)ccc-4nc3c2c1,539
C#Cc1ccc(-c2nc(-c3ccc(C#C)s3)nc(-c3ccc(C#C)s3)n2)s1,348
Clc1ccc(-c2c3nc(c(-c4ccc(Cl)cc4)c4ccc([nH]4)c(-c4ccc(Cl)cc4)c4nc(c(-c5ccc(Cl)cc5)c5ccc2[nH]5)C=C4N2CCOCC2)C=C3)cc1,652
Cc1ccc(-c2c3nc(c(-c4ccc(C)cc4)c4ccc([nH]4)c(-c4ccc(C)cc4)c4nc(c(-c5ccc(C)cc5)c5ccc2[nH]5)C=C4N2CCOCC2)C=C3)cc1,653
COc1ccc(-c2c3nc(c(-c4ccc(OC)cc4)c4ccc([nH]4)c(-c4ccc(OC)cc4)c4nc(c(-c5ccc(OC)cc5)c5ccc2[nH]5)C=C4N2CCOCC2)C=C3)cc1,660
O=C1C=C(Nc2ccccc2)C(=O)c2ccccc21,466
O=C1C=C(Nc2ccccc2F)C(=O)c2ccccc21,448
O=C1C=C(Nc2cccc(F)c2)C(=O)c2ccccc21,459
O=C1C=C(Nc2ccc(F)cc2)C(=O)c2ccccc21,461
O=C1C=C(Nc2cccc(F)c2F)C(=O)c2ccccc21,439
O=C1C=C(Nc2ccc(F)cc2F)C(=O)c2ccccc21,443
O=C1C=C(Nc2cc(F)ccc2F)C(=O)c2ccccc21,450
O=C1C=C(Nc2ccc(F)c(F)c2)C(=O)c2ccccc21,454
O=C1C=C(Nc2cc(F)cc(F)c2)C(=O)c2ccccc21,448
O=C1C=C(Nc2ccccc2[N+](=O)[O-])C(=O)c2ccccc21,450
O=C1C=C(Nc2ccc([N+](=O)[O-])cc2)C(=O)c2ccccc21,451
O=C1C=C(Nc2ccc([N+](=O)[O-])cc2[N+](=O)[O-])C(=O)c2ccccc21,437
O=C1C=C(Nc2ccc(F)cc2[N+](=O)[O-])C(=O)c2ccccc21,448
COc1ccccc1NC1=CC(=O)c2ccccc2C1=O,476
COc1ccc(NC2=CC(=O)c3ccccc3C2=O)cc1,479
O=C1NC(c2ccccc2)=N/C1=C\c1ccccc1,384
N#Cc1ccc(/C=C2\N=C(c3ccccc3)NC2=O)cc1,393
COC(=O)c1ccc(/C=C2\N=C(c3ccccc3)NC2=O)cc1,394
COc1ccc(C2=N/C(=C\c3ccccc3)C(=O)N2)cc1OC,390
COc1ccc(C2=N/C(=C\c3ccc(C#N)cc3)C(=O)N2)cc1OC,405
COC(=O)c1ccc(/C=C2\N=C(c3ccc(OC)c(OC)c3)NC2=O)cc1,403
COC(=O)c1ccc(/C=C2\N=C(c3ccc([N+](=O)[O-])cc3)NC2=O)cc1,405
O=C1OC(c2ccccc2)=N/C1=C\c1ccccc1,363
N#Cc1ccc(/C=C2\N=C(c3ccccc3)OC2=O)cc1,369
COC(=O)c1ccc(/C=C2\N=C(c3ccccc3)OC2=O)cc1,370
COc1ccc(C2=N/C(=C\c3ccccc3)C(=O)O2)cc1OC,378
COc1ccc(C2=N/C(=C\c3ccc(C#N)cc3)C(=O)O2)cc1OC,393
COC(=O)c1ccc(/C=C2\N=C(c3ccc(OC)c(OC)c3)OC2=O)cc1,391
CC(=O)Nc1ccc(C2=N/C(=C\c3ccc(C#N)cc3)C(=O)O2)cc1,389
O=C1NC(c2ccccc2)=C/C1=C\c1ccccc1,422
N#Cc1ccc(/C=C2\C=C(c3ccccc3)NC2=O)cc1,438
CC(C)CN1C(=O)/C(=C/c2ccc(C#N)cc2)C=C1c1ccccc1,440
COC(=O)c1ccc(/C=C2\C=C(c3ccccc3)NC2=O)cc1,437
COc1ccc(C2=C/C(=C\c3ccccc3)C(=O)N2)cc1OC,431
COc1ccc(C2=C/C(=C\c3ccc(C#N)cc3)C(=O)N2)cc1OC,457
COC(=O)c1ccc(/C=C2\C=C(c3ccc(OC)c(OC)c3)NC2=O)cc1,454
COC(=O)c1ccc(/C=C2\C=C(c3ccc([N+](=O)[O-])cc3)N(CC(C)C)C2=O)cc1,442
COC(=O)c1ccc(/C=C2\C=C(c3ccc(C#N)cc3)N(CC(C)C)C2=O)cc1,438
CC(=O)Nc1ccc(C2=C/C(=C\c3ccc(C#N)cc3)C(=O)N2)cc1,456
CC(=O)Nc1ccc(C2=C/C(=C\c3ccc(C#N)cc3)C(=O)N2CC(C)C)cc1,450
CC(C)CN1C(=O)/C(=C/c2ccc([N+](=O)[O-])cc2)C=C1c1ccccc1,456
COc1ccc(C2=C/C(=C\c3ccc([N+](=O)[O-])cc3)C(=O)N2CC(C)C)cc1,465
O=C1OC(c2ccccc2)=C/C1=C\c1ccccc1,442
N#Cc1ccc(/C=C2\C=C(c3ccccc3)OC2=O)cc1,400
COC(=O)c1ccc(/C=C2\C=C(c3ccccc3)OC2=O)cc1,401
COc1ccc(C2=C/C(=C\c3ccccc3)C(=O)O2)cc1OC,406
COc1ccc(C2=C/C(=C\c3ccc(C#N)cc3)C(=O)O2)cc1OC,428
COC(=O)c1ccc(/C=C2\C=C(c3ccc(OC)c(OC)c3)OC2=O)cc1,423
COC(=O)c1ccc(/C=C2\C=C(c3ccc([N+](=O)[O-])cc3)OC2=O)cc1,411
COC(=O)c1ccc(/C=C2\C=C(c3ccc(C#N)cc3)OC2=O)cc1,404
CC(=O)Nc1ccc(C2=C/C(=C\c3ccc(C#N)cc3)C(=O)O2)cc1,424
O=C1OC(c2ccccc2)=C/C1=C\c1ccc([N+](=O)[O-])cc1,416
CC(=O)Nc1ccc(C2=C/C(=C\c3ccc([N+](=O)[O-])cc3)C(=O)O2)cc1,438
O=C1c2ccccc2-c2c(-c3ccccc3)c(-c3ccccc3)c(-c3ccccc3)c3cccc1c23,407
COc1ccc(-c2c(-c3ccc(OC)cc3)c3c4c(cccc4c2-c2ccccc2)C(=O)c2ccccc2-3)cc1,407
O=C1c2ccccc2-c2c(-c3ccc([N+](=O)[O-])cc3)c(-c3ccc([N+](=O)[O-])cc3)c(-c3ccccc3)c3cccc1c23,400
O=c1c2ccccc2c2c3c(cccc13)c(-c1ccccc1)c1c3cccc4cccc(c43)c12,461
C[Si]1(c2ccccc2)C(c2ccc3c4ccccc4n(-c4ccccc4)c3c2)=C(c2ccccc2)C(c2ccccc2)=C1c1ccc2c3ccccc3n(-c3ccccc3)c2c1,398
C[Si]1(c2ccccc2)C(c2ccc3c(c2)c2ccccc2n3-c2ccccc2)=C(c2ccccc2)C(c2ccccc2)=C1c1ccc2c(c1)c1ccccc1n2-c1ccccc1,404
C[Si]1(c2ccccc2)C(c2ccc(-n3c4ccccc4c4ccccc43)cc2)=C(c2ccccc2)C(c2ccccc2)=C1c1ccc(-n2c3ccccc3c3ccccc32)cc1,385
CCC1(CC)c2cc(B(c3c(C)cc(C)cc3C)c3c(C)cc(C)cc3C)ccc2-c2ccc(N(c3ccccc3)c3ccccc3)cc21,401
Cc1ccccc1Oc1ccc2c3c(cccc13)C(=O)N(CCO)C2=O,355
O=Cc1ccc(Oc2ccc3c4c(cccc24)C(=O)N(CCO)C3=O)cc1,355
N#Cc1ccc(Oc2ccc3c4c(cccc24)C(=O)N(CCO)C3=O)cc1,352
CC(=O)OCCN1C(=O)c2cccc3c(Oc4ccccc4C)ccc(c23)C1=O,352
CC(=O)OCCN1C(=O)c2cccc3c(Oc4ccc(C=O)cc4)ccc(c23)C1=O,353
CC(=O)OCCN1C(=O)c2cccc3c(Oc4ccc(C#N)cc4)ccc(c23)C1=O,351
O=C1NC(=O)/C(=C\c2ccccc2O)S1,347
COc1cc(/C=C2/SC(=O)NC2=O)ccc1O,348
COc1cc(/C=C2/SC(=O)NC2=O)cc(OC)c1O,354
Cc1ccc(-c2cc3ccccc3oc2=O)cc1,328
COc1ccc2cc(-c3ccc(C)cc3)c(=O)oc2c1,338
CCOc1ccc2cc(-c3ccc(C)cc3)c(=O)oc2c1,338
CCCCOc1ccc2cc(-c3ccc(C)cc3)c(=O)oc2c1,338
O=c1[nH]c(=O)n([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c2ccsc12,292
O=c1[nH]c(=O)c2scc([C@H]3C[C@H](O)[C@@H](CO)O3)c2[nH]1,294
CCC1(CC)c2cc(/C=C/c3ccc(N(c4ccccc4)c4ccccc4)cc3)ccc2-c2ccc(/C=C/c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc21,412
CCCCCn1c2cc(/C=C/c3ccc(N(c4ccccc4)c4ccccc4)cc3)ccc2c2ccc(/C=C/c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc21,411
CCCCC1(CCCC)c2cc(/C=C/c3ccc(N(c4ccccc4)c4ccccc4)cc3)ccc2-c2cc3c(cc21)-c1ccc(/C=C/c2ccc(N(c4ccccc4)c4ccccc4)cc2)cc1C3(CCCC)CCCC,413
CCCCCCCCn1c2cc(/C=C/c3ccc(N(c4ccccc4)c4ccccc4)cc3)ccc2c2cc3c(cc21)c1ccc(/C=C/c2ccc(N(c4ccccc4)c4ccccc4)cc2)cc1n3CCCCCCCC,416
CCCCCCCCn1c2ccc(/C=C/c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc2c2cc3c(cc21)c1cc(/C=C/c2ccc(N(c4ccccc4)c4ccccc4)cc2)ccc1n3CCCCCCCC,389
Nc1cccc2ncccc12,340
CC1=CC(C)=[N+]2C1=C(c1ccc(N(C)C)cc1)c1c(C)cc(C)n1[B-]2(F)F,500
CC1=CC(C)=[N+]2C1=C(c1ccc(N3CCCCC3)cc1)c1c(C)cc(C)n1[B-]2(F)F,500
CC1=CC(C)=[N+]2C1=C(c1ccc(N3CCOCC3)cc1)c1c(C)cc(C)n1[B-]2(F)F,498
C=C(C)C(CN1C(=O)c2cccc3cccc(c23)C1=O)OO,332
C=C(C)C(CN1C(=O)c2cccc3c2c(cc2nc(C)oc23)C1=O)OO,361
C=C(C)C(CN1C(=O)c2cccc3c2c(cc2oc(C)nc23)C1=O)OO,362
CC(C)=CCN1C(=O)c2cccc3c2c(cc2nc(C)oc23)C1=O,362
CC(C)=CCN1C(=O)c2cccc3c2c(cc2oc(C)nc23)C1=O,362
Cc1nc2cc3c4c(cccc4c2o1)C(=O)OC3=O,362
Cc1nc2c(cc3c4c(cccc42)C(=O)OC3=O)o1,360
c1ccc(-n2nc(-c3ccc(-c4ccc5c(c4)C(c4ccccc4)(c4ccccc4)c4ccccc4-5)cc3)nc2-c2ccccn2)cc1,323
c1ccc(N(c2ccccc2)c2ccc(-c3ccc(-c4nc(-c5ccccn5)n(-c5ccccc5)n4)cc3)cc2)cc1,349
CCCc1ccc(C#Cc2cc(C#Cc3ccc(CCC)cc3)c3ccc4c(C#Cc5ccc(CCC)cc5)cc(C#Cc5ccc(CCC)cc5)c5ccc2c3c54)cc1,470
CCCc1ccc(C#Cc2cc(C#Cc3ccc(CCC)cc3)c3ccc4c(C#Cc5ccc(N(C)C)cc5)cc(C#Cc5ccc(CCC)cc5)c5ccc2c3c54)cc1,473
CCCc1ccc(C#Cc2cc(C#Cc3ccc(N(C)C)cc3)c3ccc4c(C#Cc5ccc(N(C)C)cc5)cc(C#Cc5ccc(CCC)cc5)c5ccc2c3c54)cc1,488
CCCc1ccc(C#Cc2cc(C#Cc3ccc(N(C)C)cc3)c3ccc4c(C#Cc5ccc(N(C)C)cc5)cc(C#Cc5ccc(N(C)C)cc5)c5ccc2c3c54)cc1,508
Cc1ccc(N(c2ccc(C)cc2)c2ccc(Oc3nnc(Cl)nn3)cc2)cc1,523
Clc1nnc(Oc2ccc(N(c3ccc(Br)cc3)c3ccc(Br)cc3)cc2)nn1,524
Clc1nnc(Oc2ccc(N(c3ccccc3)c3ccccc3)cc2)nn1,525
Clc1nnc(O/N=C/c2ccc(N(c3ccc(Br)cc3)c3ccc(Br)cc3)cc2)nn1,520
Clc1nnc(O/N=C/c2ccc(N(c3ccccc3)c3ccccc3)cc2)nn1,518
CC1(C)Cc2c(c3ccccc3c3nc4c5c(c6ccccc6c4nc23)OC(C)(C)C5)O1,484.9660524
CC1(C)Cc2c(c3ccccc3c3nc4c(nc23)c2c(c3ccccc34)OC(C)(C)C2)O1,451.059991
CC1(C)CCc2c(c3ccccc3c3nc4c(nc23)c2c(c3ccccc34)OC(C)(C)CC2)O1,431.0344828
CC1(C)Cc2c(c3ccccc3c3nc4ccccc4nc23)O1,455.996352
CC1(C)CCc2c(c3ccccc3c3nc4ccccc4nc23)O1,429.9226139
CC1(C)Oc2c(c3nc4ccccc4nc3c3ccccc23)CC1Br,423.0118443
CCCCCCCCCCCCOc1cc(C(=O)Nc2ccc(-c3ccc4c(c3)C(=O)c3ccccc3-4)cc2)cc(OCCCCCCCCCCCC)c1OCCCCCCCCCCCC,432
CCCCCCCCCCCCOc1cc(C(=O)Nc2ccc(-c3ccc4c(c3)C(=O)c3cc(-c5ccc(NC(=O)c6cc(OCCCCCCCCCCCC)c(OCCCCCCCCCCCC)c(OCCCCCCCCCCCC)c6)cc5)ccc3-4)cc2)cc(OCCCCCCCCCCCC)c1OCCCCCCCCCCCC,447
O=S(=O)(c1ccccc1)c1ccc(-c2ccc3c(c2)c2cc(-c4ccc(S(=O)(=O)c5ccccc5)cc4)ccc2n3-c2ccccc2)cc1,343
O=S(=O)(c1ccccc1)c1ccc(-c2ccc3c4ccc(-c5ccc(S(=O)(=O)c6ccccc6)cc5)cc4n(-c4ccccc4)c3c2)cc1,334
CCCCN(CCCC)c1ccc(/C=C/c2ccc3c(c2)CCc2cc(/C=C/c4ccc(N(CCCC)CCCC)cc4)ccc2-3)cc1,412.7
CCCCN(CCCC)c1ccc(/C=C/c2ccc(-c3ccc(/C=C/c4ccc(N(CCCC)CCCC)cc4)cc3)cc2)cc1,399.3
CCCCn1c2ccc(/C=C(\C#N)c3ccc([N+](=O)[O-])cc3)cc2c2cc(Cn3c(-c4ccc5c(c4)c4ccccc4n5CCCC)nc4ccccc43)ccc21,409
Cn1nc(-c2ccccc2)c2nc3cc(F)ccc3nc21,426
Cn1nc(-c2ccccc2)c2nc3cc(Cl)ccc3nc21,428
O=c1c2ccccc2nc2ccc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)cn12,355
O=c1c2ccccc2nc2ccc(-c3ccc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)cc3)cn12,362
COc1ccc(N(c2ccc(OC)cc2)c2ccc(-c3ccc4nc5ccccc5c(=O)n4c3)cc2)cc1,361
COc1ccc(N(c2ccc(OC)cc2)c2ccc(-c3ccc(-c4ccc5nc6ccccc6c(=O)n5c4)cc3)cc2)cc1,367
C[Si](C)(C)C#Cc1cc(C#C[Si](C)(C)C)c2ccc3c(C(=O)c4ccccc4)cc(C#C[Si](C)(C)C)c4ccc1c2c43,426
CCCCCC#Cc1cc(C#CCCCCC)c2ccc3c(C(=O)c4ccccc4)cc(C#CCCCCC)c4ccc1c2c43,416
CCCCCc1ccc(C#Cc2cc(C#Cc3ccc(CCCCC)cc3)c3ccc4c(C(=O)c5ccccc5)cc(C#Cc5ccc(CCCCC)cc5)c5ccc2c3c54)cc1,457
CCCCCc1ccc(-c2ccc(C#Cc3cc(C#Cc4ccc(-c5ccc(CCCCC)cc5)cc4)c4ccc5c(C(=O)c6ccccc6)cc(C#Cc6ccc(-c7ccc(CCCCC)cc7)cc6)c6ccc3c4c65)cc2)cc1,466
Nc1ncnc2c1c(C#Cc1c3ccccc3cc3ccccc13)cn2[C@H]1C[C@H](O)[C@@H](CO)O1,405
Nc1ncnc2c1c(C#Cc1ccc3ccccc3c1)cn2[C@H]1C[C@H](O)[C@@H](CO)O1,318
N#Cc1ccc2cc(C#Cc3cn([C@H]4C[C@H](O)[C@@H](CO)O4)c4ncnc(N)c34)ccc2c1,345
CC(=O)c1ccc2cc(C#Cc3cn([C@H]4C[C@H](O)[C@@H](CO)O4)c4ncnc(N)c34)ccc2c1,347
CN(C)c1ccc2cc(C#Cc3cn([C@H]4C[C@H](O)[C@@H](CO)O4)c4ncnc(N)c34)ccc2c1,333
CC[C@H](C)COc1ccc(C2=C3C(C)=CC(C)=[N+]3[B-](F)(F)n3c(C)cc(C)c32)cc1,501
CC[C@H](C)COc1ccc(C2=C3C(C)=C(I)C(C)=[N+]3[B-](F)(F)n3c(C)c(I)c(C)c32)cc1,532
CC[C@H](C)COc1ccc(C2=C3C(C)=C(c4ccc5ccc6cccc7ccc4c5c67)C(C)=[N+]3[B-](F)(F)n3c(C)c(-c4ccc5ccc6cccc7ccc4c5c67)c(C)c32)cc1,530
CCN(CC)c1ccc(/C=C2\CC/C(=C\c3ccc(N(c4ccccc4)c4ccccc4)cc3)C2=C(C#N)C#N)cc1,579
CCN(CC)c1ccc(/C=C2\CC/C(=C\c3ccc(N(c4ccccc4)c4ccc(/C=C5\CC/C(=C\c6ccc(N(CC)CC)cc6)C5=C(C#N)C#N)cc4)cc3)C2=C(C#N)C#N)cc1,592
